,PageRank,HubScore,AuthorityScore,Betweeness
Ant242,0.023423441252870405,0.0269697379575902,0.026969737954842515,0.0018825816555424644
Ant607,0.011670471887086338,0.01045717271102657,0.010457172712696748,0.0017735384752545396
Ant299,0.01589732081201921,0.016336492154285148,0.016336492153222037,0.002586633570632682
Ant740,0.022150285139894484,0.022838342742164664,0.02283834274366634,0.004476581111840094
Ant954,0.020913822442297218,0.021887710955783554,0.021887710954441905,0.0037063240592891955
Ant647,0.014804787525018204,0.014139774823895682,0.014139774826690536,0.0018886178814261243
Ant263,0.014243787849119015,0.015047708821312305,0.015047708820264849,0.002675215882887462
Ant262,0.016158091837121972,0.015753319762158182,0.015753319761526503,0.0036079240580599416
Ant153,0.015795202588283253,0.01612488503735634,0.016124885037929453,0.004094840200155779
Ant332,0.027495662457298398,0.028058463510636584,0.02805846351579038,0.002539402753918297
Ant334,0.018027538137843295,0.01920737895419218,0.01920737895278818,0.0032148374755428845
Ant264,0.017424808101947367,0.015236410265963552,0.0152364102652588,0.0031224814618134415
Ant638,0.021832592648587685,0.02198881198257076,0.021988811985891293,0.0025164904597793814
Ant311,0.028654893588523134,0.03384412357837821,0.03384412357520973,0.0037687616707285424
Ant646,0.014337708424197251,0.014553620579541626,0.014553620578227646,0.0018485915115185189
Ant176,0.022400720273482885,0.02140887659269638,0.02140887659382649,0.004427056950087205
Ant391,0.026472396109500723,0.03165749025477282,0.03165749025154163,0.0029547724585591286
Ant170,0.014835787126364379,0.01421360948470135,0.014213609484159126,0.0035197208180152233
Ant564,0.016215361394850292,0.01617421857910275,0.016174218577818877,0.0019393943295862583
Ant540,0.02405588797926809,0.02364724169016147,0.023647241692942345,0.0041804386244621815
Ant227,0.014033188153171266,0.01053312217340271,0.010533122174061422,0.009171622890543867
Ant117,0.029346373407298367,0.031970390268376975,0.031970390266233474,0.0024846696640765187
Ant6,0.018371900645922645,0.018750897139326272,0.01875089713856757,0.004341100762587425
Ant1,0.0031803520859306537,0.00034237429358519007,0.0003423742936379805,0.0
Ant2,0.026893068891970382,0.02692276428957385,0.026922764294368146,0.0027074786984738965
Ant51,0.01911043812394766,0.019105339610226944,0.019105339613007154,0.002779729026079078
Ant191,0.0042027348787849255,0.0011974140483584361,0.0011974140485224727,0.0
Ant59,0.021648333541996967,0.023852116890143372,0.02385211688816125,0.003320240537976113
Ant73,0.021215597518304607,0.020493862999746076,0.020493862999691526,0.004760379469027022
Ant71,0.007951276505168208,0.006587347014328113,0.006587347013551796,0.0005895490523847275
Ant593,0.02115566551126106,0.021943868365258842,0.02194386836665435,0.004273751551433316
Ant592,0.01607759878126199,0.014384018177466559,0.014384018178145087,0.002564651992501565
Ant356,0.011579274133852258,0.010710120889549087,0.010710120888512956,0.0015141217136205335
Ant599,0.015963716624839263,0.0165726164633638,0.016572616461887634,0.0022299826710983446
Ant17,0.015830044443081084,0.015595330872682051,0.015595330871781275,0.0030015065963447567
Ant502,0.016120920712236194,0.014330409110100964,0.014330409109661442,0.0025598642873759687
Ant97,0.016148915667551073,0.01477199014134047,0.014771990141916578,0.004681390454535758
Ant298,0.021403407120834786,0.017354344009790888,0.017354344011058214,0.02549122912418744
Ant534,0.013854176637518735,0.011543531531353297,0.011543531531135314,0.0038823477959305758
Ant305,0.01935796071747466,0.02123588843644358,0.02123588843605573,0.002855435635600746
Ant148,0.006358378793170709,0.003930231337470189,0.003930231337936667,0.0008387332182899577
Ant650,0.01876693744917302,0.018021658975575644,0.018021658978254522,0.002901236329011866
Ant476,0.007492037482861046,0.005729425928393359,0.0057294259293145635,0.0010209906427921427
Ant475,0.022362189372088472,0.022362613959806314,0.02236261395894433,0.0036079240580599416
Ant115,0.012304618482096939,0.011318844654833755,0.011318844654267022,0.0015679991361504087
Ant237,0.022044950909651972,0.02491754494155804,0.024917544944855666,0.0037077793046842293
Ant252,0.02022838671296249,0.021714230043889667,0.021714230041768128,0.003270570680482306
Ant250,0.015458502545504996,0.015633912719036944,0.01563391271809881,0.002467337371431812
Ant256,0.012731092422912814,0.009319395653933426,0.009319395655201,0.018819526172491358
Ant24,0.020005442073513773,0.022333178878125526,0.02233317887642321,0.002594179971233416
Ant25,0.023361554110056287,0.024306991842709274,0.024306991843156933,0.004476581111840094
Ant27,0.02837469206730995,0.03263383787359337,0.03263383787019744,0.0012983819197581548
Ant44,0.022259448163724934,0.02047352669119923,0.02047352669029423,0.002235717591207988
Ant120,0.023800595938726354,0.020340079919841592,0.020340079921562074,0.027431519647603264
Ant49,0.024195661798265856,0.02922138941732585,0.029221389414378626,0.0020504877343082606
